t0_date,p0_date,event,duration_days,potential_followup_days,p1_date
2017-10-11,2017-10-05,0,370.907095,370.907095,
2018-03-15,2018-02-20,0,215.762627,215.762627,
2017-10-20,2017-10-12,0,361.974815,361.974815,
2017-11-18,2017-11-10,0,333.714792,333.714792,
2017-12-09,2017-11-19,0,312.255104,312.255104,
2018-02-15,2018-01-25,1,73.104109,243.796053,2018-04-30
2017-03-30,2017-03-19,0,566.115995,566.115995,
2018-04-18,2018-03-02,0,181.816505,181.816505,
2017-11-28,2017-11-11,0,322.977465,322.977465,
2018-02-09,2018-01-27,0,249.771991,249.771991,
2018-01-18,2018-01-15,0,271.801678,271.801678,
2018-03-09,2018-02-26,0,222.085266,222.085266,
2018-02-15,2018-02-03,0,243.787755,243.787755,
2018-03-18,2018-02-24,0,212.987373,212.987373,
2017-10-24,2017-10-22,0,358.139699,358.139699,
2017-04-10,2017-03-29,0,555.272685,555.272685,
2017-12-04,2017-11-30,0,316.835278,316.835278,
2018-01-12,2018-01-03,0,277.838495,277.838495,
2018-03-05,2018-02-28,0,225.91478,225.91478,
2018-03-14,2018-02-17,0,216.780822,216.780822,
2017-10-12,2017-09-26,0,370.176262,370.176262,
2017-03-31,2017-03-22,0,565.083449,565.083449,
2017-05-28,2017-05-21,0,507.33522,507.33522,
2018-03-06,2018-02-24,0,224.771979,224.771979,
2017-11-07,2017-10-25,0,343.764988,343.764988,
2017-06-22,2017-05-31,0,482.059155,482.059155,
2018-04-11,2018-03-30,0,189.646968,189.646968,
2017-07-14,2017-07-10,0,460.040289,460.040289,
2017-10-24,2017-10-17,0,357.89287,357.89287,
2017-10-09,2017-09-27,0,373.244456,373.244456,
2018-04-10,2018-03-25,0,190.073183,190.073183,
2018-01-24,2018-01-15,0,266.008403,266.008403,
2017-10-16,2017-10-08,0,365.931343,365.931343,
2017-02-14,2017-02-07,0,610.142419,610.142419,
2018-01-31,2018-01-26,0,258.773056,258.773056,
2017-09-14,2017-09-04,0,397.90125,397.90125,
2017-11-10,2017-10-05,0,340.730382,340.730382,
2017-10-02,2017-09-27,1,101.113773,379.917512,2018-01-11
2017-10-24,2017-10-13,1,267.489398,358.187685,2018-07-19
2017-08-14,2017-08-06,0,428.921296,428.921296,
2017-07-31,2017-07-11,0,443.041921,443.041921,
2017-10-02,2017-09-16,0,379.983264,379.983264,
2017-08-29,2017-08-23,0,413.768287,413.768287,
2017-12-27,2017-12-11,0,293.83772,293.83772,
2017-12-21,2017-12-19,0,299.805764,299.805764,
2017-08-04,2017-07-24,0,438.935799,438.935799,
2017-07-31,2017-07-24,0,443.002245,443.002245,
2018-03-09,2018-02-22,0,221.963947,221.963947,
2018-02-22,2018-02-05,0,236.766389,236.766389,
2018-03-14,2018-03-09,0,217.202616,217.202616,
2018-03-14,2018-02-13,0,216.947037,216.947037,
2018-02-08,2018-01-20,0,250.844919,250.844919,
2018-01-22,2018-01-17,0,267.870336,267.870336,
2017-11-09,2017-11-03,0,342.081863,342.081863,
2018-01-30,2018-01-03,0,259.849352,259.849352,
2017-10-27,2017-10-21,0,354.840532,354.840532,
2017-11-07,2017-11-02,0,344.070741,344.070741,
2017-11-29,2017-11-10,0,321.806192,321.806192,
2018-03-07,2018-02-14,0,224.720463,224.720463,
2017-09-11,2017-08-19,0,401.147419,401.147419,
2017-04-06,2017-03-18,0,559.150775,559.150775,
2017-06-28,2017-06-15,0,476.196204,476.196204,
2017-03-13,2017-03-06,0,583.373588,583.373588,
2017-12-27,2017-11-27,0,293.961991,293.961991,
2017-11-22,2017-10-27,0,328.966331,328.966331,
2017-12-19,2017-12-10,0,302.189352,302.189352,
2018-02-28,2018-02-24,0,230.746516,230.746516,
2017-06-09,2017-05-31,0,495.137153,495.137153,
2017-08-04,2017-07-26,0,438.827963,438.827963,
2017-09-20,2017-09-12,0,391.945822,391.945822,
2018-01-17,2017-12-23,1,108.969352,272.862407,2018-05-06
2017-11-14,2017-11-12,0,337.018958,337.018958,
2017-04-04,2017-03-26,0,561.087662,561.087662,
2017-10-09,2017-09-26,0,372.981308,372.981308,
2017-12-04,2017-11-29,0,316.922465,316.922465,
2017-06-13,2017-06-05,0,491.121933,491.121933,
2018-04-17,2018-04-07,0,182.765139,182.765139,
2017-11-30,2017-11-24,0,321.116053,321.116053,
2017-06-23,2017-06-09,0,481.281481,481.281481,
2017-09-04,2017-08-17,0,407.809722,407.809722,
2017-06-01,2017-05-25,0,503.325116,503.325116,
2017-12-01,2017-11-13,0,320.213113,320.213113,
2017-10-03,2017-09-08,0,378.91456,378.91456,
2017-08-03,2017-07-30,0,439.854606,439.854606,
2017-06-08,2017-05-29,0,496.025914,496.025914,
2017-12-21,2017-12-16,0,299.967014,299.967014,
2017-08-15,2017-08-05,0,427.900116,427.900116,
2017-08-24,2017-08-13,0,419.006076,419.006076,
2017-05-19,2017-05-11,0,516.256227,516.256227,
2017-07-12,2017-06-26,0,461.915162,461.915162,
2017-04-07,2017-03-30,0,558.17456,558.17456,
2018-02-21,2018-02-06,0,237.990914,237.990914,
2017-07-19,2017-07-10,0,455.037951,455.037951,
2018-02-22,2018-01-28,0,237.033438,237.033438,
2017-12-23,2017-12-19,0,298.327581,298.327581,
2017-12-21,2017-12-06,0,299.765903,299.765903,
2018-01-04,2017-12-22,0,286.108588,286.108588,
2017-07-25,2017-07-11,0,448.798889,448.798889,
2018-02-21,2018-02-17,0,237.838403,237.838403,
2017-10-28,2017-10-24,0,354.722894,354.722894,
2017-12-29,2017-12-12,0,292.118669,292.118669,
2017-09-22,2017-09-09,0,389.882188,389.882188,
2017-04-17,2017-03-29,0,548.262222,548.262222,
2018-03-17,2018-03-03,0,214.256597,214.256597,
2017-06-01,2017-05-21,0,503.14191,503.14191,
2017-03-16,2017-03-12,0,580.054201,580.054201,
2017-10-30,2017-10-17,0,351.837812,351.837812,
2018-03-15,2018-02-17,0,216.133206,216.133206,
2017-12-27,2017-12-14,0,293.980104,293.980104,
2018-02-26,2018-02-12,0,232.973299,232.973299,
2017-12-27,2017-12-11,0,293.994653,293.994653,
2018-03-19,2018-03-04,0,211.748796,211.748796,
2017-11-06,2017-11-03,0,345.264792,345.264792,
2018-03-14,2018-03-03,0,216.984907,216.984907,
2017-11-29,2017-11-16,0,321.757836,321.757836,
2018-03-20,2018-03-10,0,210.974873,210.974873,
2018-01-29,2018-01-08,0,260.851898,260.851898,
2018-03-29,2018-03-10,0,202.16772,202.16772,
2017-07-21,2017-07-11,1,78.647616,453.001644,2017-10-08
2017-06-22,2017-06-10,0,482.085521,482.085521,
2017-06-26,2017-06-19,0,478.037384,478.037384,
2017-03-29,2017-03-22,0,567.050417,567.050417,
2017-04-28,2017-04-12,0,537.250938,537.250938,
2018-01-10,2017-12-26,0,279.949664,279.949664,
2018-01-09,2017-12-11,0,280.836759,280.836759,
2017-12-26,2017-12-13,0,294.95875,294.95875,
2017-05-10,2017-04-22,0,524.905891,524.905891,
2017-11-10,2017-10-31,0,340.83434,340.83434,
2017-11-17,2017-11-12,0,334.657824,334.657824,
2018-04-18,2018-04-13,0,181.925336,181.925336,
2017-03-20,2017-03-13,0,576.09875,576.09875,
2018-03-07,2018-02-09,0,223.928067,223.928067,
2017-10-09,2017-10-03,0,372.903854,372.903854,
2017-04-26,2017-03-13,0,539.347454,539.347454,
2018-01-16,2017-12-26,0,273.871331,273.871331,
2017-07-11,2017-07-02,0,463.165104,463.165104,
2018-03-25,2018-03-15,0,206.081319,206.081319,
2017-08-31,2017-08-10,0,411.768287,411.768287,
2018-04-13,2018-03-29,0,187.095833,187.095833,
2017-11-23,2017-11-15,0,327.979583,327.979583,
2018-02-02,2018-01-17,0,256.789549,256.789549,
2018-02-19,2018-02-10,0,240.248356,240.248356,
2017-04-10,2017-04-04,0,555.323819,555.323819,
2017-06-06,2017-06-04,0,498.169213,498.169213,
2017-06-06,2017-05-24,0,498.064919,498.064919,
2017-12-27,2017-12-14,0,293.841528,293.841528,
2017-11-16,2017-11-02,0,335.049907,335.049907,
2017-05-16,2017-05-09,0,519.109757,519.109757,
2018-03-29,2018-02-25,0,201.77184,201.77184,
2018-04-11,2018-04-03,0,188.737292,188.737292,
2017-02-03,2017-01-20,0,621.163681,621.163681,
2017-11-20,2017-11-09,0,331.106597,331.106597,
2017-12-16,2017-12-05,0,304.997951,304.997951,
2017-08-09,2017-08-07,0,433.994097,433.994097,
2017-07-31,2017-07-21,0,442.976586,442.976586,
2018-03-08,2018-02-23,0,223.025486,223.025486,
2017-06-27,2017-06-22,0,476.966979,476.966979,
2018-02-01,2018-01-22,0,257.795046,257.795046,
2017-12-29,2017-12-19,0,291.752674,291.752674,
2018-03-08,2018-02-28,0,222.966215,222.966215,
2018-03-22,2018-03-17,0,208.79897,208.79897,
2017-10-09,2017-09-29,0,372.928021,372.928021,
2017-08-23,2017-08-07,0,420.283032,420.283032,
2017-10-24,2017-10-12,0,357.814225,357.814225,
2017-08-23,2017-07-30,0,420.153692,420.153692,
2017-03-22,2017-03-11,0,573.987928,573.987928,
2017-03-16,2017-03-06,0,580.084954,580.084954,
2017-12-07,2017-11-24,0,314.712373,314.712373,
2018-04-11,2018-03-12,0,189.089734,189.089734,
2018-01-11,2017-12-20,0,278.955729,278.955729,
2017-12-15,2017-11-27,0,305.762662,305.762662,
2017-05-23,2017-05-15,0,512.255312,512.255312,
2017-08-02,2017-07-19,0,441.067778,441.067778,
2017-05-22,2017-05-16,0,513.227234,513.227234,
2017-06-19,2017-06-13,0,484.879005,484.879005,
2018-01-18,2017-12-28,0,272.011296,272.011296,
2018-03-17,2018-03-13,0,214.627373,214.627373,
2017-12-26,2017-12-09,0,295.056238,295.056238,
2017-12-18,2017-12-08,0,303.021285,303.021285,
2018-01-09,2017-12-04,0,280.919016,280.919016,
2018-01-16,2017-11-27,0,273.969931,273.969931,
2018-01-19,2017-12-27,0,270.910926,270.910926,
2017-07-26,2017-07-19,0,447.898356,447.898356,
2017-05-17,2017-05-06,0,518.440683,518.440683,
2018-01-13,2017-12-10,0,277.689896,277.689896,
2018-04-16,2018-03-31,0,183.976343,183.976343,
2018-01-16,2018-01-06,0,273.858542,273.858542,
2017-11-28,2017-11-19,0,323.700394,323.700394,
2018-03-07,2018-02-27,0,223.781852,223.781852,
2018-04-09,2018-04-04,0,190.796968,190.796968,
2018-01-04,2017-12-13,0,285.866377,285.866377,
2017-08-21,2017-08-09,0,421.962951,421.962951,
2017-12-29,2017-12-19,0,292.134641,292.134641,
2017-01-31,2017-01-26,0,624.42522,624.42522,
2017-08-30,2017-08-22,0,412.96537,412.96537,
2017-06-01,2017-05-24,0,503.010093,503.010093,
2017-05-12,2017-05-06,0,523.193137,523.193137,
2017-04-20,2017-04-15,0,545.273333,545.273333,
2017-02-10,2017-01-22,0,614.331528,614.331528,
2018-02-16,2018-02-03,0,242.850602,242.850602,
2017-09-27,2017-09-15,0,384.910764,384.910764,
2018-01-22,2018-01-03,0,267.75765,267.75765,
2017-10-24,2017-10-02,0,358.073796,358.073796,
2018-03-19,2018-03-08,0,212.052465,212.052465,
2017-04-03,2017-03-26,0,562.106551,562.106551,
2017-09-15,2017-09-05,0,396.748553,396.748553,
2017-12-21,2017-11-30,0,300.699132,300.699132,
2017-12-26,2017-12-19,0,295.042836,295.042836,
2018-02-06,2018-02-03,0,253.056493,253.056493,
2017-02-07,2017-01-27,0,617.247616,617.247616,
2018-02-26,2018-02-18,0,232.932083,232.932083,
2017-08-21,2017-08-15,0,421.846829,421.846829,
2017-08-04,2017-07-28,0,438.983183,438.983183,
2018-04-07,2018-04-01,0,193.702338,193.702338,
2017-06-14,2017-06-05,0,490.25713,490.25713,
2017-07-26,2017-07-20,0,448.684259,448.684259,
2017-07-11,2017-07-04,0,462.947789,462.947789,
2017-09-15,2017-09-08,0,396.870405,396.870405,
2017-07-18,2017-07-07,0,455.759421,455.759421,
2017-10-16,2017-09-29,0,365.915197,365.915197,
2018-01-09,2017-12-08,0,280.975926,280.975926,
2018-04-09,2018-03-26,0,191.134363,191.134363,
2018-02-01,2018-01-21,0,257.772604,257.772604,
2017-12-18,2017-12-02,0,303.0914,303.0914,
2018-04-13,2018-04-08,0,187.1511,187.1511,
2017-08-28,2017-08-23,0,415.129734,415.129734,
2017-12-18,2017-12-14,0,303.114838,303.114838,
2017-10-31,2017-10-18,0,351.010451,351.010451,
2018-02-06,2018-01-22,0,253.056655,253.056655,
2017-02-15,2017-02-03,0,609.366481,609.366481,
2018-02-06,2018-01-15,0,252.90103,252.90103,
2017-09-18,2017-08-31,1,220.662049,393.973681,2018-04-27
2017-10-06,2017-09-25,0,375.816319,375.816319,
2018-02-22,2018-02-15,0,236.745613,236.745613,
2017-04-07,2017-03-27,0,558.126157,558.126157,
2017-05-09,2017-04-25,0,526.313947,526.313947,
2018-04-03,2018-02-24,0,197.247153,197.247153,
2018-03-21,2018-03-17,0,210.13022,210.13022,
2017-07-13,2017-07-03,0,460.818495,460.818495,
2018-01-27,2018-01-15,0,263.112095,263.112095,
2018-04-06,2018-04-01,0,193.929225,193.929225,
2017-07-26,2017-07-15,0,448.295972,448.295972,
2017-12-12,2017-11-28,0,308.77875,308.77875,
2017-05-24,2017-04-28,0,511.131134,511.131134,
2017-07-17,2017-07-08,0,456.963623,456.963623,
2017-07-13,2017-07-02,0,460.856053,460.856053,
2018-01-16,2017-11-25,0,273.781088,273.781088,
2017-05-11,2017-04-27,0,524.334954,524.334954,
2017-06-01,2017-05-22,0,503.274155,503.274155,
2017-10-01,2017-09-25,0,381.024699,381.024699,
2017-12-13,2017-11-07,0,307.945613,307.945613,
2017-11-30,2017-11-24,0,320.751227,320.751227,
2017-11-21,2017-11-07,1,10.608542,330.065671,2017-12-02
2017-04-12,2017-03-27,0,553.07522,553.07522,
2018-02-18,2018-01-10,0,241.072106,241.072106,
2018-02-20,2018-02-19,0,238.826863,238.826863,
2018-02-20,2017-12-23,0,238.741528,238.741528,
2018-01-28,2018-01-18,0,262.037928,262.037928,
2017-12-16,2017-11-24,0,305.129016,305.129016,
2018-01-15,2018-01-10,0,274.90162,274.90162,
2017-09-05,2017-08-21,0,407.044537,407.044537,
2017-12-13,2017-12-03,0,307.827292,307.827292,
2018-04-05,2018-03-22,0,194.939977,194.939977,
2018-04-15,2018-04-02,0,185.090741,185.090741,
2018-03-15,2018-03-11,0,215.935637,215.935637,
2017-11-15,2017-11-05,0,336.001123,336.001123,
2018-01-30,2018-01-14,0,259.866053,259.866053,
2018-01-03,2017-12-27,0,286.983958,286.983958,
2018-01-25,2018-01-14,0,265.178148,265.178148,
2017-08-16,2017-08-15,0,426.996331,426.996331,
2018-01-24,2018-01-15,0,265.803704,265.803704,
2017-11-16,2017-11-11,0,334.932384,334.932384,
2017-11-21,2017-11-13,1,163.861898,329.834861,2018-05-04
2017-04-18,2017-04-02,0,547.150231,547.150231,
2017-11-06,2017-10-22,0,344.867153,344.867153,
2018-02-19,2018-02-14,0,239.935012,239.935012,
2018-01-09,2017-11-25,0,280.827535,280.827535,
2018-04-12,2018-04-05,0,188.023414,188.023414,
2017-08-21,2017-08-11,0,421.857801,421.857801,
2018-04-18,2018-03-26,0,181.839375,181.839375,
2017-08-11,2017-08-05,0,432.028079,432.028079,
2017-12-07,2017-11-24,0,313.860058,313.860058,
2018-03-19,2018-02-23,0,211.778924,211.778924,
2017-08-02,2017-07-25,0,441.067257,441.067257,
2018-03-02,2018-02-09,0,228.783681,228.783681,
2018-02-07,2018-01-30,0,251.875556,251.875556,
2018-02-22,2018-02-03,0,236.974028,236.974028,
2017-02-15,2017-02-10,1,209.438125,609.182407,2017-09-12
2017-06-21,2017-06-08,0,482.969514,482.969514,
2018-03-22,2018-03-11,0,208.991806,208.991806,
2017-12-14,2017-12-04,0,307.091146,307.091146,
2017-02-15,2017-02-02,0,609.047338,609.047338,
2017-12-27,2017-12-17,0,293.998252,293.998252,
2017-05-18,2017-05-03,0,517.218576,517.218576,
2017-07-17,2017-07-05,0,456.970486,456.970486,
2017-11-08,2017-10-31,1,25.647454,342.918981,2017-12-04
2018-01-04,2017-12-16,0,286.106215,286.106215,
2017-10-09,2017-10-01,0,372.847523,372.847523,
2018-02-21,2018-02-06,0,237.869826,237.869826,
2017-12-14,2017-12-02,0,307.158333,307.158333,
2018-03-22,2018-03-14,0,208.987188,208.987188,
2017-02-07,2017-01-29,0,617.289051,617.289051,
2018-02-06,2018-01-10,0,252.815463,252.815463,
2017-07-11,2017-06-27,0,462.82228,462.82228,
2018-02-19,2018-02-08,0,240.010509,240.010509,
2018-01-24,2018-01-13,0,266.018773,266.018773,
2017-11-27,2017-11-17,0,324.221493,324.221493,
2018-01-17,2018-01-10,0,272.785729,272.785729,
2017-07-27,2017-07-14,0,447.033125,447.033125,
2017-05-15,2017-04-26,0,520.167176,520.167176,
2018-01-09,2018-01-02,0,280.918287,280.918287,
2018-03-12,2018-02-01,1,42.922604,218.938854,2018-04-24
2018-02-27,2018-02-05,0,231.780012,231.780012,
2018-02-16,2018-02-10,0,242.883009,242.883009,
2017-12-13,2017-12-03,0,307.98713,307.98713,
2017-03-14,2017-02-19,0,582.189225,582.189225,
2018-03-26,2018-03-23,0,205.131308,205.131308,
2017-12-14,2017-12-02,0,306.845486,306.845486,
2018-01-29,2018-01-25,0,260.766296,260.766296,
2017-06-29,2017-06-22,0,474.955995,474.955995,
2017-11-22,2017-11-13,0,328.869931,328.869931,
2017-10-31,2017-10-24,0,350.832211,350.832211,
2017-10-23,2017-10-10,0,359.105856,359.105856,
2018-03-28,2018-03-17,0,202.9225,202.9225,
2018-04-03,2018-03-24,0,197.703021,197.703021,
2018-01-05,2017-12-11,0,285.121481,285.121481,
2017-07-27,2017-07-18,0,447.045475,447.045475,
2017-06-07,2017-05-28,0,497.243252,497.243252,
2018-03-23,2018-03-18,0,208.723935,208.723935,
2017-11-29,2017-11-16,1,4.58015,321.928715,2017-12-04
2018-04-03,2018-03-21,0,196.745775,196.745775,
2017-08-09,2017-08-05,0,434.041898,434.041898,
2018-03-27,2018-03-21,0,203.954479,203.954479,
2017-02-03,2017-01-25,0,621.299468,621.299468,
2017-11-10,2017-10-27,0,340.942743,340.942743,
2018-03-20,2018-03-11,0,210.851204,210.851204,
2017-06-22,2017-06-15,0,482.072292,482.072292,
2017-09-01,2017-08-28,0,410.967095,410.967095,
2018-03-16,2018-03-05,0,214.741806,214.741806,
2018-01-04,2017-11-26,0,285.73015,285.73015,
2018-03-09,2018-02-15,0,221.873866,221.873866,
2017-08-21,2017-08-09,0,421.956481,421.956481,
2017-07-19,2017-06-30,0,455.09522,455.09522,
2017-11-01,2017-10-07,0,350.010081,350.010081,
2018-01-04,2017-12-18,0,286.014514,286.014514,
2018-04-09,2018-03-23,0,190.880891,190.880891,
2018-02-17,2018-01-24,0,242.12978,242.12978,
2018-04-17,2018-02-27,0,183.068553,183.068553,
2017-12-08,2017-12-03,0,313.716146,313.716146,
2017-05-22,2017-05-14,0,513.15125,513.15125,
2017-08-16,2017-08-09,0,426.934271,426.934271,
2018-02-20,2018-02-09,0,239.135012,239.135012,
2017-11-24,2017-11-21,0,326.764641,326.764641,
2017-10-26,2017-10-20,0,355.85022,355.85022,
2018-02-09,2018-01-20,0,249.996308,249.996308,
2018-03-27,2018-03-17,0,203.943738,203.943738,
2018-01-30,2018-01-22,0,260.064734,260.064734,
2017-09-20,2017-09-12,0,391.920116,391.920116,
2018-03-05,2018-02-21,0,225.788287,225.788287,
2017-07-31,2017-07-15,0,443.002222,443.002222,
2017-12-20,2017-12-13,0,301.017512,301.017512,
2017-05-12,2017-05-05,0,523.080775,523.080775,
2017-05-05,2017-04-27,0,530.069815,530.069815,
2018-04-04,2018-03-20,0,195.837245,195.837245,
2017-04-20,2017-04-10,0,545.150914,545.150914,
2018-02-15,2018-02-06,0,243.773113,243.773113,
2017-10-09,2017-09-30,0,372.825799,372.825799,
2017-08-07,2017-07-24,0,436.20691,436.20691,
2017-08-21,2017-08-04,0,421.962894,421.962894,
2017-05-18,2017-05-01,0,517.264109,517.264109,
2017-05-12,2017-04-26,1,129.005324,523.059653,2017-09-18
2017-02-21,2017-02-11,0,603.304537,603.304537,
2017-10-30,2017-10-20,0,351.831794,351.831794,
2017-08-28,2017-08-15,0,414.879699,414.879699,
2018-03-20,2018-03-06,0,210.742407,210.742407,
2018-02-06,2018-01-30,0,252.885451,252.885451,
2018-02-27,2018-02-25,0,232.010162,232.010162,
2018-04-14,2018-04-06,0,185.962998,185.962998,
2018-03-29,2018-03-27,0,201.77897,201.77897,
2017-11-01,2017-10-18,0,350.085046,350.085046,
2018-03-28,2018-02-28,0,202.962037,202.962037,
2017-12-29,2017-12-27,0,292.158796,292.158796,
2018-02-15,2018-01-26,0,243.876157,243.876157,
2017-10-09,2017-08-15,0,372.892361,372.892361,
2018-03-06,2018-02-17,0,225.59485,225.59485,
2018-04-16,2018-03-21,0,184.193403,184.193403,
2017-07-18,2017-07-06,0,456.141852,456.141852,
2017-11-25,2017-11-15,1,186.369062,326.293021,2018-05-30
2017-07-12,2017-06-29,0,461.998403,461.998403,
2017-12-11,2017-11-20,0,309.922419,309.922419,
2017-10-20,2017-10-10,0,361.966863,361.966863,
2017-06-01,2017-05-22,0,503.066887,503.066887,
2018-03-15,2018-03-01,0,215.80956,215.80956,
2017-11-22,2017-11-10,0,328.949537,328.949537,
2018-01-26,2018-01-16,0,263.849132,263.849132,
2018-04-05,2018-03-14,0,194.813484,194.813484,
2017-08-07,2017-08-02,0,435.942095,435.942095,
2018-01-25,2018-01-14,0,264.882257,264.882257,
2017-10-25,2017-10-17,0,356.988623,356.988623,
2018-02-07,2018-02-04,0,251.934907,251.934907,
2018-04-11,2018-04-04,0,188.98485,188.98485,
2017-10-03,2017-09-06,0,378.948194,378.948194,
2018-02-27,2018-02-21,0,231.779005,231.779005,
2017-08-03,2017-08-01,0,440.008704,440.008704,
2017-05-22,2017-05-16,1,429.646076,513.005613,2018-07-26
2017-03-02,2017-02-14,0,594.14691,594.14691,
2018-01-02,2017-12-18,0,287.934155,287.934155,
2018-02-16,2018-02-05,0,243.696979,243.696979,
2017-08-15,2017-08-10,0,428.010683,428.010683,
2017-08-11,2017-08-04,0,432.033218,432.033218,
2018-03-27,2018-03-23,0,204.063507,204.063507,
2017-12-13,2017-11-29,0,308.002106,308.002106,
2017-02-15,2017-02-04,0,609.071192,609.071192,
2017-03-24,2017-03-09,0,572.136042,572.136042,
2017-09-14,2017-08-18,0,397.865405,397.865405,
2018-03-28,2018-03-16,0,202.912188,202.912188,
2017-02-21,2017-02-11,0,603.109931,603.109931,
2018-04-16,2018-04-12,0,184.016296,184.016296,
2017-08-04,2017-07-30,0,438.905868,438.905868,
2018-01-11,2017-12-08,0,279.04691,279.04691,
2018-04-11,2018-04-02,0,188.985197,188.985197,
2017-10-31,2017-10-23,0,351.083495,351.083495,
2017-10-18,2017-10-02,0,364.046852,364.046852,
2018-02-02,2018-01-23,0,256.882905,256.882905,
2017-12-05,2017-12-02,0,316.093727,316.093727,
2018-02-06,2018-01-27,0,252.932465,252.932465,
2017-08-09,2017-07-30,0,434.011956,434.011956,
2018-04-02,2018-03-13,0,197.789711,197.789711,
2017-08-01,2017-07-22,0,442.033519,442.033519,
2017-02-07,2017-01-23,0,617.362801,617.362801,
2017-12-09,2017-12-06,0,311.952234,311.952234,
2018-01-22,2018-01-13,0,268.029977,268.029977,
2017-03-20,2017-03-10,0,576.369387,576.369387,
2017-11-06,2017-10-20,0,344.837222,344.837222,
2017-05-12,2017-05-07,0,523.196863,523.196863,
2017-10-07,2017-09-28,0,375.244896,375.244896,
2017-08-05,2017-07-26,0,438.200127,438.200127,
2017-12-05,2017-11-18,0,316.086644,316.086644,
2017-09-26,2017-09-20,0,385.985359,385.985359,
2017-08-16,2017-07-27,0,426.887245,426.887245,
2018-03-05,2018-02-07,0,225.945532,225.945532,
2017-12-18,2017-12-04,0,303.067662,303.067662,
